,X Position mm 0,Image Pixel Value at 12mm 0,Start_End_Seconds 0
99,1.822085889570552,0.03617747440273189,
100,1.840490797546012,0.036860068259387146,
101,1.8588957055214723,0.03003412969283159,
102,1.8773006134969323,0.029351535836176446,
103,1.8957055214723926,0.029351535836178777,
104,1.9141104294478526,0.03139931740614421,
105,1.9325153374233128,0.03890784982935158,
106,1.9509202453987728,0.04505119453924955,
107,1.969325153374233,0.04709897610921543,
108,1.987730061349693,0.04846416382252594,
109,2.0061349693251533,0.04573378839590492,
110,2.0245398773006134,0.03890784982935269,
111,2.0429447852760734,0.03822525597269644,
112,2.061349693251534,0.056655290102388234,
113,2.079754601226994,0.0689419795221834,
114,2.098159509202454,0.07576791808873773,
115,2.116564417177914,0.0805460750853253,
116,2.1349693251533743,0.06552901023890612,
117,2.1533742331288344,0.06552901023890723,
118,2.1717791411042944,0.05392491467576743,
119,2.1901840490797544,0.06621160409556137,
120,2.2085889570552144,0.07098976109215016,
121,2.226993865030675,0.06484641638225097,
122,2.245398773006135,0.05255972696245714,
123,2.263803680981595,0.05392491467576743,
124,2.282208588957055,0.055290102389077944,
125,2.3006134969325154,0.07781569965870216,
126,2.3190184049079754,0.07645051194539076,
127,2.3374233128834354,0.08122866894197922,
128,2.3558282208588954,0.08941979522184307,
129,2.374233128834356,0.09215017064846387,
130,2.392638036809816,0.07986348122866893,
131,2.411042944785276,0.07372013651876974,
132,2.429447852760736,0.06348122866894168,
133,2.4478527607361964,0.06006825938566451,
134,2.4662576687116564,0.0716723549488053,
135,2.4846625766871164,0.06416382252559583,
136,2.5030674846625764,0.07167235494880297,
137,2.521472392638037,0.07918088737201356,
138,2.539877300613497,0.08600682593856601,
139,2.558282208588957,0.07986348122866782,
140,2.576687116564417,0.08668941979522005,
141,2.595092024539877,0.07781569965870327,
142,2.6134969325153374,0.09624573378839629,
143,2.6319018404907975,0.10784982935153509,
144,2.6503067484662575,0.126279863481229,
145,2.6687116564417175,0.10853242320819023,
146,2.687116564417178,0.10784982935153598,
147,2.705521472392638,0.0989761092150161,
148,2.723926380368098,0.10580204778156932,
149,2.742331288343558,0.13515358361774577,
150,2.7607361963190185,0.13720136518771253,
151,2.7791411042944785,0.1590443686006825,
152,2.7975460122699385,0.1406143344709907,
153,2.8159509202453985,0.11945392491467466,
154,2.834355828220859,0.10921501706484538,
155,2.852760736196319,0.11262798634812266,
156,2.871165644171779,0.12150170648464143,
157,2.889570552147239,0.13856655290102393,
158,2.9079754601226995,0.13583617747440324,
159,2.9263803680981595,0.14402730375426687,
160,2.9447852760736195,0.13720136518771464,
161,2.9631901840490795,0.1563139931740608,
162,2.9815950920245395,0.18703071672354876,
163,3.0,0.18976109215016967,
164,3.01840490797546,0.18156996587030694,
165,3.03680981595092,0.20136518771331047,
166,3.05521472392638,0.19726962457337804,
167,3.0736196319018405,0.1924914675767916,
168,3.0920245398773005,0.2109215017064835,
169,3.1104294478527605,0.20614334470989815,
170,3.1288343558282206,0.1979522184300322,
171,3.147239263803681,0.19249146757679036,
172,3.165644171779141,0.19180887372013622,
173,3.184049079754601,0.20273037542662187,
174,3.202453987730061,0.2163822525597252,
175,3.2208588957055215,0.23139931740614317,
176,3.2392638036809815,0.2648464163822509,
177,3.2576687116564416,0.2907849829351524,
178,3.2760736196319016,0.2723549488054604,
179,3.294478527607362,0.2887372013651879,
180,3.312883435582822,0.2880546075085315,
181,3.331288343558282,0.29146757679180757,
182,3.349693251533742,0.2593856655290103,
183,3.368098159509202,0.2621160409556301,
184,3.3865030674846626,0.26211604095563124,
185,3.4049079754601226,0.2696245733788384,
186,3.4233128834355826,0.2778156996587011,
187,3.4417177914110426,0.28191126279863465,
188,3.460122699386503,0.29761092150170565,
189,3.478527607361963,0.29897610921501605,
190,3.496932515337423,0.3153583617747424,
191,3.515337423312883,0.3228668941979519,
192,3.5337423312883436,0.3167235494880539,
193,3.5521472392638036,0.33788395904436774,
194,3.5705521472392636,0.3344709897610917,
195,3.5889570552147236,0.36245733788395884,
196,3.607361963190184,0.3972696245733759,
197,3.625766871165644,0.35358361774743985,
198,3.644171779141104,0.3501706484641627,
199,3.662576687116564,0.3440273037542657,
200,3.680981595092024,0.335836177474401,
201,3.6993865030674846,0.3617747440273036,
202,3.7177914110429446,0.3447098976109221,
203,3.7361963190184047,0.3747440273037549,
204,3.7546012269938647,0.39658703071672285,
205,3.773006134969325,0.38498293515358195,
206,3.791411042944785,0.36928327645051207,
207,3.809815950920245,0.40546075085324174,
208,3.828220858895705,0.4587030716723529,
209,3.8466257668711656,0.4907849829351514,
210,3.8650306748466257,0.5372013651877126,
211,3.8834355828220857,0.5133105802047778,
212,3.9018404907975457,0.5372013651877124,
213,3.920245398773006,0.5085324232081903,
214,3.938650306748466,0.47986348122866784,
215,3.957055214723926,0.48737201365187743,
216,3.975460122699386,0.4532423208191112,
217,3.9938650306748467,0.44982935153583514,
218,4.012269938650307,0.4662116040955613,
219,4.030674846625767,0.489419795221842,
220,4.049079754601227,0.5467576791808855,
221,4.067484662576687,0.5064846416382234,
222,4.085889570552147,0.5058020477815692,
223,4.104294478527607,0.523549488054606,
224,4.122699386503068,0.5412969283276449,
225,4.141104294478527,0.5706484641638203,
226,4.159509202453988,0.6129692832764491,
227,4.177914110429447,0.6054607508532417,
228,4.196319018404908,0.5631399317406139,
229,4.214723926380368,0.5617747440273024,
230,4.233128834355828,0.5494880546075075,
231,4.251533742331288,0.5781569965870299,
232,4.269938650306749,0.5822525597269611,
233,4.288343558282208,0.5911262798634789,
234,4.306748466257669,0.5945392491467572,
235,4.325153374233128,0.5583617747440264,
236,4.343558282208589,0.5761092150170619,
237,4.361963190184049,0.5822525597269622,
238,4.380368098159509,0.6170648464163815,
239,4.398773006134969,0.569283276450512,
240,4.417177914110429,0.6457337883959016,
241,4.435582822085889,0.6245733788395889,
242,4.45398773006135,0.5952218430034102,
243,4.472392638036809,0.5890784982935154,
244,4.49079754601227,0.5604095563139909,
245,4.50920245398773,0.6375426621160402,
246,4.52760736196319,0.6709897610921489,
247,4.54601226993865,0.64027303754266,
248,4.56441717791411,0.6600682593856634,
249,4.58282208588957,0.6791808873720127,
250,4.601226993865031,0.6723549488054594,
251,4.61963190184049,0.6607508532423185,
252,4.638036809815951,0.6559726962457321,
253,4.656441717791411,0.6539249146757675,
254,4.674846625766871,0.6286689419795202,
255,4.693251533742331,0.6395904436860047,
256,4.711656441717791,0.6477815699658683,
257,4.730061349693251,0.6013651877133082,
258,4.748466257668712,0.6013651877133094,
259,4.766871165644171,0.6464163822525579,
260,4.785276073619632,0.6737201365187698,
261,4.803680981595091,0.6969283276450482,
262,4.822085889570552,0.7686006825938557,
263,4.840490797546012,0.769965870307165,
264,4.858895705521472,0.7180887372013653,
265,4.877300613496932,0.6791808873720104,
266,4.895705521472393,0.6327645051194526,
267,4.914110429447852,0.6081911262798615,
268,4.932515337423313,0.6361774744027286,
269,4.950920245398772,0.6170648464163804,
270,4.969325153374233,0.6273037542662087,
271,4.987730061349693,0.6505119453924904,
272,5.006134969325153,0.6860068259385659,
273,5.024539877300613,0.6996587030716691,
274,5.042944785276074,0.6784982935153563,
275,5.061349693251533,0.6901023890784972,
276,5.079754601226994,0.6689419795221834,
277,5.098159509202453,0.6737201365187698,
278,5.116564417177914,0.6197952218430023,
279,5.134969325153374,0.5733788395904422,
280,5.153374233128834,0.5795221843003391,
281,5.171779141104294,0.5822525597269611,
282,5.190184049079754,0.6245733788395889,
283,5.208588957055214,0.627986348122866,
284,5.226993865030675,0.5337883959044354,
285,5.245398773006134,0.5296928327645041,
286,5.263803680981595,0.563822525597267,
287,5.282208588957055,0.6559726962457331,
288,5.300613496932515,0.6573378839590425,
289,5.319018404907975,0.7037542662116026,
290,5.337423312883435,0.6191126279863471,
291,5.355828220858895,0.5624573378839577,
292,5.374233128834356,0.5890784982935133,
293,5.3926380368098155,0.5310580204778146,
294,5.411042944785276,0.538566552901023,
295,5.429447852760736,0.5092150170648443,
296,5.447852760736196,0.5092150170648465,
297,5.466257668711656,0.5467576791808855,
298,5.484662576687116,0.5276450511945373,
299,5.5030674846625764,0.5679180887371994,
300,5.521472392638037,0.5918088737201364,
301,5.5398773006134965,0.5870307167235487,
302,5.558282208588957,0.5542662116040941,
303,5.5766871165644165,0.5747440273037537,
304,5.595092024539877,0.517406143344708,
305,5.613496932515337,0.5249146757679154,
306,5.631901840490797,0.5051194539249141,
307,5.6503067484662575,0.5385665529010228,
308,5.668711656441718,0.4662116040955625,
309,5.6871165644171775,0.4675767918088729,
310,5.705521472392638,0.4846416382252554,
311,5.7239263803680975,0.4935153583617733,
312,5.742331288343558,0.52013651877133,
313,5.7607361963190185,0.48941979522184087,
314,5.779141104294478,0.45255972696245705,
315,5.7975460122699385,0.4689419795221823,
316,5.815950920245399,0.4232081911262784,
317,5.8343558282208585,0.3890784982935144,
318,5.852760736196319,0.40204778156996457,
319,5.8711656441717786,0.38361774744027266,
320,5.889570552147239,0.39658703071672285,
321,5.9079754601226995,0.4191126279863472,
322,5.926380368098159,0.397269624573378,
323,5.9447852760736195,0.4075085324232074,
324,5.963190184049079,0.387713310580204,
325,5.9815950920245395,0.34812286689419814,
326,6.0,0.3440273037542657,
327,6.01840490797546,0.32969283276450523,
328,6.03680981595092,0.3556313993174045,
329,6.0552147239263805,0.33242320819112603,
330,6.07361963190184,0.3556313993174055,
331,6.0920245398773005,0.3283276450511936,
332,6.11042944785276,0.3167235494880539,
333,6.128834355828221,0.3194539249146747,
334,6.147239263803681,0.31740614334470907,
335,6.165644171779141,0.30511945392491313,
336,6.184049079754601,0.29351535836177434,
337,6.2024539877300615,0.31467576791808827,
338,6.220858895705521,0.2907849829351534,
339,6.2392638036809815,0.28464163822525435,
340,6.257668711656441,0.27030716723549375,
341,6.276073619631902,0.24778156996586964,
342,6.294478527607362,0.24436860068259447,
343,6.312883435582822,0.236860068259385,
344,6.331288343558282,0.24163822525597245,
345,6.349693251533742,0.2238907849829348,
346,6.368098159509202,0.2266211604095567,
347,6.386503067484663,0.2307167235494879,
348,6.404907975460122,0.21706484641638146,
349,6.423312883435583,0.2047781569965864,
350,6.441717791411043,0.2177474402730366,
351,6.460122699386503,0.2109215017064845,
352,6.478527607361963,0.19999999999999896,
353,6.496932515337423,0.21979522184300238,
354,6.515337423312883,0.19453924914675724,
355,6.533742331288344,0.22457337883958994,
356,6.552147239263803,0.20409556313993127,
357,6.570552147239264,0.2150170648464147,
358,6.588957055214724,0.21569965870307095,
359,6.607361963190184,0.18020477815699554,
360,6.625766871165644,0.19180887372013644,
361,6.644171779141104,0.17133105802047655,
362,6.662576687116564,0.15290102389078564,
363,6.680981595092025,0.15972696245733908,
364,6.699386503067484,0.16450511945392565,
365,6.717791411042945,0.14812286689419807,
366,6.736196319018404,0.1563139931740608,
367,6.754601226993865,0.14675767918088667,
368,6.773006134969325,0.1494880546075097,
369,6.791411042944785,0.1549488054607503,
370,6.809815950920245,0.15699658703071595,
371,6.828220858895706,0.1406143344709896,
372,6.846625766871165,0.13242320819112707,
373,6.865030674846626,0.11467576791808809,
374,6.883435582822085,0.12150170648464154,
375,6.901840490797546,0.13856655290102415,
376,6.920245398773006,0.12559726962457174,
377,6.938650306748466,0.12081911262798628,
378,6.957055214723926,0.11604095563139738,
379,6.975460122699386,0.11808873720136437,
380,6.993865030674846,0.0976109215017067,
381,7.012269938650307,0.11194539249146618,
382,7.030674846625766,0.1262798634812281,
383,7.049079754601227,0.101706484641638,
384,7.067484662576687,0.10853242320819023,
385,7.085889570552147,0.08737201365187741,
386,7.104294478527607,0.08805460750853267,
387,7.122699386503067,0.08873720136518892,
388,7.141104294478527,0.08941979522184407,
389,7.159509202453988,0.08327645051194499,
390,7.177914110429447,0.0805460750853243,
391,7.196319018404908,0.08805460750853378,
392,7.214723926380368,0.07372013651877085,
393,7.233128834355828,0.07713310580204813,
394,7.251533742331288,0.08805460750853267,
395,7.269938650306748,0.08600682593856601,
396,7.288343558282208,0.0819112627986357,
397,7.306748466257669,0.08259385665528995,
398,7.325153374233128,0.07986348122866893,
399,7.343558282208589,0.07918088737201379,
400,7.361963190184048,0.07508532423208136,
401,7.380368098159509,0.06757679180887288,
402,7.398773006134969,0.07167235494880408,
403,7.417177914110429,0.08054607508532408,
404,7.435582822085889,0.07918088737201379,
405,7.45398773006135,0.0730375426621167,
406,7.472392638036809,0.06484641638225208,
407,7.49079754601227,0.05187713310580189,
408,7.509202453987729,0.03959044368600684,
409,7.52760736196319,0.03822525597269755,
410,7.54601226993865,0.03822525597269755,
411,7.56441717791411,0.035494880546076635,
412,7.58282208588957,0.03139931740614321,
413,7.601226993865031,0.034129692832765124,
414,7.61963190184049,0.04368600682593926,
415,7.638036809815951,0.04368600682593926,
416,7.65644171779141,0.04846416382252572,
417,7.674846625766871,0.04846416382252572,
418,7.693251533742331,0.03617747440273189,
419,7.711656441717791,0.03822525597269755,
420,7.730061349693251,0.029351535836178555,
421,7.748466257668711,0.026621160409555644,
422,7.766871165644171,0.025255972696245244,
423,7.785276073619632,0.027986348122867155,
424,7.803680981595091,0.0286689419795223,
425,7.822085889570552,0.035494880546076635,
426,7.840490797546012,0.034129692832766345,
427,7.858895705521472,0.02866894197952341,
428,7.877300613496932,0.023208191126279365,
429,7.895705521472392,0.01979522184300231,
430,7.914110429447852,0.018430034129690798,
431,7.932515337423313,0.01501706484641474,
432,7.950920245398772,0.01228668941979394,
433,7.969325153374233,0.010921501706483427,
434,7.987730061349693,0.012969283276449195,
435,8.006134969325153,0.01501706484641474,
436,8.024539877300613,0.019112627986346054,
437,8.042944785276074,0.01979522184300231,
438,8.061349693251534,0.016382252559725252,
439,8.079754601226993,0.016382252559725252,
440,8.098159509202453,0.015699658703069885,
441,8.116564417177914,0.010921501706483538,
442,8.134969325153374,0.009556313993173027,
443,8.153374233128835,0.01228668941979394,
444,8.171779141104293,0.014334470989759596,
445,8.190184049079754,0.014334470989759596,
446,8.208588957055214,0.015699658703069885,
447,8.226993865030675,0.012969283276450305,
448,8.245398773006135,0.011604095563138683,
449,8.263803680981594,0.01365187713310445,
450,8.282208588957054,0.010921501706483538,
451,8.300613496932515,0.012969283276449084,
452,8.319018404907975,0.01501706484641474,
453,8.337423312883436,0.015699658703069885,
454,8.355828220858895,0.015699658703070107,
455,8.374233128834355,0.01228668941979394,
456,8.392638036809815,0.010921501706483538,
457,8.411042944785276,0.006143344709897081,
458,8.429447852760736,0.004095563139931313,
459,8.447852760736195,0.006143344709897081,
460,8.466257668711656,0.006825938566552225,
461,8.484662576687116,0.006143344709897081,
462,8.503067484662576,0.004095563139931202,
463,8.521472392638037,0.0020477815699656565,
464,8.539877300613497,0.0027303754266206903,
465,8.558282208588956,0.0061433447098968585,
466,8.576687116564417,0.0061433447098968585,
467,8.595092024539877,0.005460750853241714,
468,8.613496932515337,0.005460750853241714,
469,8.631901840490798,0.006825938566552225,
470,8.650306748466257,0.010921501706483427,
471,8.668711656441717,0.01228668941979394,
472,8.687116564417177,0.012969283276449084,
473,8.705521472392638,0.008191126279862737,
474,8.723926380368098,0.004095563139931313,
475,8.742331288343557,0.0006825938566551448,
476,8.760736196319018,0.0,
477,8.779141104294478,0.0,
478,8.797546012269938,0.0,
479,8.815950920245399,0.0,
480,8.834355828220858,0.0,
481,8.852760736196318,0.0006825938566551448,
482,8.871165644171779,0.003412969283276057,
483,8.889570552147239,0.005460750853241714,
484,8.9079754601227,0.00750853242320737,
485,8.92638036809816,0.00750853242320737,
486,8.944785276073619,0.006825938566552225,
487,8.963190184049079,0.004778156996586569,
488,8.98159509202454,0.003412969283276057,
489,9.0,0.0020477815699655455,
490,9.01840490797546,0.0013651877133102897,
491,9.03680981595092,0.0020477815699655455,
492,9.05521472392638,0.0020477815699655455,
493,9.07361963190184,0.004778156996586569,
494,9.0920245398773,0.004095563139931202,
495,9.110429447852761,0.0020477815699656565,
496,9.12883435582822,0.0013651877133102897,
497,9.14723926380368,0.0,
498,9.16564417177914,0.0013651877133102897,
499,9.184049079754601,0.0020477815699656565,
500,9.202453987730062,0.0020477815699656565,
501,9.22085889570552,0.0013651877133102897,
502,9.23926380368098,0.0013651877133102897,
503,9.257668711656441,0.0006825938566551448,
504,9.276073619631902,0.0013651877133102897,
505,9.294478527607362,0.0013651877133102897,
506,9.312883435582823,0.0013651877133102897,
507,9.331288343558281,0.0006825938566551448,
508,9.349693251533742,0.0006825938566551448,
509,9.368098159509202,0.0,
510,9.386503067484663,0.0,
